,onet_code,last_location_in_india,year,mean_salary,n_individuals
19106,17-2051.00,West Bengal,2000,40015.6484375,1
19107,15-1231.00,Telangana,2014,100562.5859375,3
19108,15-1231.00,Delhi,2000,106078.30859375,4
19109,23-1012.00,empty,2003,62980.75,1
19110,15-1242.00,empty,1984,65970.421875,1
19111,11-1021.00,empty,1984,77496.646484375,3
19112,17-2199.06,Gujarat,2008,121910.11328125,4
19113,39-4011.00,Delhi,1979,23037.3828125,1
19114,43-6012.00,Gujarat,2023,43621.193359375,2
19115,41-4012.00,Maharashtra,2006,75622.51171875,2
19116,41-9031.00,Telangana,2001,94456.1796875,2
19117,15-2051.01,Andhra Pradesh,2011,69579.9140625,1
19118,11-1011.00,Uttar Pradesh,2014,215221.94444444444,9
19119,29-1071.00,Telangana,2019,138879.875,3
19120,27-3043.05,Tamil Nadu,1969,96653.96875,1
19121,29-2012.00,Tamil Nadu,2000,83336.5703125,1
19122,15-2051.01,Karnataka,1998,93815.1640625,1
19123,15-2051.01,Karnataka,1999,93815.1640625,1
19124,19-3093.00,Uttar Pradesh,1989,37126.3056640625,2
19125,35-2013.00,Uttarakhand,2001,39930.42578125,1
19126,29-1071.00,Telangana,2017,166305.7734375,2
19127,49-9071.00,Karnataka,2015,73834.6484375,1
19128,19-2011.00,Andhra Pradesh,2023,57055.23828125,1
19129,19-3041.00,Rajasthan,2011,55132.984375,1
19130,25-1123.00,Karnataka,1976,147963.3578125,5
19131,13-2099.01,Maharashtra,1994,115404.1875,1
19132,17-2112.03,empty,2021,110907.90513392857,7
19133,17-2199.09,Jharkhand,1982,109522.58203125,2
19134,13-1199.06,Telangana,2017,125008.453125,1
19135,19-4031.00,empty,1998,37900.3720703125,2
19136,19-2031.00,empty,2016,79999.28125,2
19137,19-2031.00,empty,2023,79999.28125,2
19138,19-1011.00,Karnataka,1979,122878.9619140625,4
19139,17-2171.00,empty,2010,120891.38541666667,3
19140,19-1011.00,Haryana,2002,72453.10379464286,7
19141,49-2095.00,Gujarat,1990,43589.6328125,1
19142,17-2171.00,Karnataka,2018,161104.125,1
19143,49-9071.00,Delhi,2006,88596.671875,1
19144,25-1123.00,Puducherry,1997,80787.4609375,1
19145,43-5011.00,Dadra and Nagar Haveli and Daman and Diu,2023,95489.0703125,1
19146,13-2051.00,Haryana,1998,113493.59375,1
19147,11-3131.00,Tamil Nadu,2015,229299.8671875,2
19148,29-2061.00,empty,2016,123783.46875,1
19149,41-9021.00,Telangana,2011,79989.546875,2
19150,11-3031.01,empty,1997,153421.03645833334,3
19151,41-9091.00,Haryana,1988,60723.51171875,1
19152,25-1123.00,empty,1981,61715.40625,1
19153,27-1026.00,Gujarat,2022,27684.654296875,1
19154,19-4099.01,Karnataka,1984,99904.0546875,1
19155,17-2199.06,Uttarakhand,2010,109439.9609375,1
19156,13-1199.04,Karnataka,2007,148800.625,1
19157,51-1011.00,empty,2010,62374.38671875,1
19158,17-1011.00,Haryana,2000,96912.1328125,1
19159,49-2011.00,Punjab,1993,67099.078125,1
19160,19-3011.01,Maharashtra,1985,10228.9638671875,1
19161,19-3093.00,Jharkhand,2009,100863.7421875,1
19162,19-1011.00,Jharkhand,2022,120781.78515625,2
19163,43-5011.00,Madhya Pradesh,2006,46864.77734375,1
19164,53-2031.00,Delhi,2020,62491.046875,1
19165,13-1081.01,empty,2010,77340.265625,1
19166,53-1044.00,Delhi,1999,60812.42578125,1
19167,17-2111.00,West Bengal,2009,70608.3671875,1
19168,43-3061.00,West Bengal,2013,93174.296875,1
19169,11-9041.00,Tamil Nadu,2006,125724.2203125,5
19170,19-1021.00,Karnataka,1996,39289.09375,1
19171,19-1011.00,Kerala,2016,74107.2421875,1
19172,23-1012.00,Delhi,2023,69769.5625,1
19173,15-1253.00,Delhi,2019,96586.86197916667,3
19174,19-1011.00,Andhra Pradesh,1996,57700.5,1
19175,15-1241.01,Kerala,2023,174354.359375,1
19176,15-1241.01,Karnataka,2021,99699.23046875,2
19177,51-8021.00,empty,2015,68715.2265625,1
19178,17-2141.00,Andhra Pradesh,1993,65936.583984375,2
19179,29-1051.00,Tamil Nadu,1994,66657.1171875,1
19180,53-7065.00,empty,1993,43071.125,1
19181,11-2022.00,Uttarakhand,2015,116226.8984375,1
19182,15-1232.00,Maharashtra,1990,50530.81640625,1
19183,13-1131.00,empty,2016,87390.3359375,1
19184,27-2012.04,Tamil Nadu,2021,91663.984375,2
19185,17-2112.02,Delhi,2006,108166.6484375,1
19186,11-1031.00,Delhi,1993,88813.984375,1
19187,17-2199.09,Delhi,1997,87804.27083333333,3
19188,53-5021.00,Tamil Nadu,1986,77847.578125,1
19189,19-3051.00,Gujarat,2018,74684.828125,2
19190,41-9031.00,Telangana,2005,79171.4921875,1
19191,11-9032.00,Karnataka,1996,49302.19921875,1
19192,17-3031.00,Tamil Nadu,2005,59857.08984375,1
19193,17-2112.03,Punjab,2000,103547.1796875,1
19194,43-4051.00,empty,2023,70664.48828125,2
19195,11-3031.03,Assam,2020,190842.328125,1
19196,53-2031.00,Delhi,1994,26560.005859375,1
19197,15-2051.00,Tamil Nadu,2022,124999.61458333333,3
19198,39-9011.01,Telangana,2002,24234.8515625,1
19199,19-2011.00,empty,2018,63932.20703125,1
19200,19-3051.00,Gujarat,2001,113877.765625,1
19201,41-9031.00,Delhi,1996,59296.2265625,1
19202,15-1252.00,Rajasthan,2018,104255.74609375,2
19203,11-3031.01,Chandigarh,2011,90967.1875,1
19204,17-2199.09,Telangana,2004,96897.25,2
19205,27-1012.00,Telangana,2003,67189.4765625,1
19206,15-1231.00,Uttarakhand,1992,73581.859375,1
19207,13-1199.04,Maharashtra,1981,427301.65625,1
19208,11-9021.00,Tamil Nadu,2012,84886.234375,1
19209,15-1241.01,Karnataka,1998,65892.5078125,2
19210,11-2011.00,Karnataka,2009,94578.05078125,2
19211,17-2199.09,Delhi,1972,207848.59375,1
19212,15-1232.00,Gujarat,1996,21472.31640625,1
19213,19-4031.00,Gujarat,2012,37359.8359375,1
19214,11-1021.00,Haryana,1993,30107.015625,1
19215,51-9061.00,empty,1985,37212.69921875,1
19216,21-1093.00,Punjab,2020,165521.3125,1
19217,21-1093.00,Punjab,2021,165521.3125,1
19218,15-1242.00,empty,2012,95529.58072916667,3
19219,17-3013.00,Tamil Nadu,1998,88317.609375,1
19220,11-3061.00,Gujarat,2011,97284.078125,1
19221,27-3043.00,Karnataka,2017,128704.26171875,2
19222,17-2051.00,Gujarat,1974,19374.044921875,1
19223,15-1232.00,Telangana,2000,32578.2958984375,2
19224,11-2021.00,Goa,2000,242829.234375,1
19225,15-1211.00,Rajasthan,2009,67082.109375,1
19226,43-3031.00,empty,2018,62676.583984375,2
19227,11-3031.03,Delhi,1993,161249.34375,1
19228,15-1244.00,Telangana,1994,112920.1875,1
19229,13-1041.00,Maharashtra,2009,52540.05859375,1
19230,15-1299.09,Gujarat,1997,210725.375,1
19231,11-9041.00,Tamil Nadu,1997,108436.03125,4
19232,25-3031.00,Delhi,2000,25115.51171875,1
19233,17-2072.00,Gujarat,2006,76168.1953125,1
19234,17-2199.06,West Bengal,1984,31083.751953125,1
19235,51-8013.00,Tamil Nadu,2003,30159.9375,1
19236,11-9111.00,Maharashtra,2010,79246.3984375,1
19237,15-1299.07,empty,2017,107942.6328125,2
19238,17-2199.06,Maharashtra,2000,87604.81953125,20
19239,15-1243.00,Maharashtra,2018,93024.48958333333,3
19240,11-3031.03,Karnataka,2023,190242.77604166666,6
19241,13-1161.00,Tamil Nadu,2004,103596.1015625,1
19242,17-2031.00,Gujarat,2022,93488.671875,3
19243,17-3026.01,empty,2012,62180.16015625,1
19244,17-1011.00,West Bengal,1973,68815.9375,1
19245,17-1011.00,West Bengal,2001,61834.45703125,3
19246,13-1082.00,Punjab,2009,56071.3359375,1
19247,17-2199.06,Jharkhand,2008,102300.625,3
19248,47-2111.00,Maharashtra,2001,57611.234375,1
19249,27-3043.00,Telangana,2021,77467.125,1
19250,27-3043.00,Telangana,2022,77467.125,1
19251,15-1299.07,empty,2006,88363.79296875,4
19252,39-9011.01,Telangana,2006,24234.8515625,1
19253,43-4051.00,Karnataka,2010,118431.34375,1
19254,13-2052.00,Tamil Nadu,2002,84762.1953125,1
19255,15-1212.00,Gujarat,2022,147171.828125,1
19256,11-9111.00,West Bengal,2017,115712.734375,1
19257,13-1111.00,Haryana,1997,89104.66484375,5
19258,15-1251.00,Maharashtra,1995,69943.17763671876,20
19259,11-9021.00,Rajasthan,1966,114305.9296875,1
19260,17-2051.00,Rajasthan,2002,40759.796875,1
19261,11-3051.01,Telangana,2013,94882.3359375,1
19262,15-1212.00,Karnataka,2016,110143.61979166667,3
19263,17-2111.00,Maharashtra,2013,82884.0,2
19264,15-1252.00,Karnataka,1997,85561.25587815505,52
19265,15-1252.00,Karnataka,1998,89160.05642361111,54
19266,19-3032.00,Delhi,2009,147746.53125,1
19267,15-1251.00,Telangana,2002,80804.24925595238,21
19268,21-1093.00,Uttar Pradesh,2018,110377.8828125,2
19269,17-2171.00,Gujarat,1975,89951.203125,1
19270,15-1211.00,Maharashtra,2006,94430.518359375,20
19271,11-1011.00,Andhra Pradesh,2008,166785.20572916666,6
19272,17-2141.00,Maharashtra,2009,104989.01502403847,26
19273,11-3131.00,Madhya Pradesh,2012,313053.6875,1
19274,13-1111.00,Karnataka,1999,95824.41735839844,32
19275,15-1251.00,Andhra Pradesh,1997,63044.29296875,1
19276,43-3071.00,Gujarat,2023,27061.5078125,2
19277,11-1011.00,West Bengal,2001,178681.7783203125,4
19278,11-2021.00,empty,1989,247550.02864583334,6
19279,39-4011.00,empty,1997,35948.7578125,1
19280,13-1111.00,Tamil Nadu,2022,111960.22040719698,33
19281,17-2051.00,Andhra Pradesh,2004,246540.171875,1
19282,17-2141.00,Maharashtra,2002,88591.607421875,28
19283,15-1253.00,Delhi,2003,74847.17857142857,7
19284,15-1299.09,Telangana,2019,123777.56584821429,7
19285,11-1011.00,Delhi,2007,175212.11611328126,40
19286,15-1211.00,Uttarakhand,2000,67623.875,1
19287,41-3031.00,Maharashtra,2005,73594.2890625,1
19288,27-2012.04,Karnataka,1997,72209.1796875,1
19289,15-1252.00,Uttar Pradesh,2016,131540.81597222222,9
19290,15-1252.00,Jharkhand,2013,105263.7890625,3
19291,19-2042.00,Uttarakhand,2014,90566.91015625,2
19292,25-9021.00,Maharashtra,1998,69514.078125,1
19293,21-1012.00,Tamil Nadu,2013,53162.3203125,1
19294,13-2011.00,Delhi,2014,84408.576171875,6
19295,11-3031.00,Gujarat,2018,122985.078125,3
19296,11-3051.02,Gujarat,2002,83585.60677083333,3
19297,11-9021.00,Delhi,2007,88483.33984375,2
19298,17-2131.00,Telangana,1998,91762.5078125,1
19299,53-5021.00,empty,1998,135111.453125,1
19300,11-2032.00,Delhi,2016,115072.41145833333,6
19301,49-9071.00,Uttar Pradesh,2012,118519.1796875,1
19302,49-9071.00,empty,2018,58194.021484375,2
19303,17-2141.00,Chhattisgarh,2012,91399.353515625,2
19304,43-1011.00,Maharashtra,1992,78516.625,1
19305,41-2012.00,Maharashtra,2012,28156.388671875,1
19306,15-1299.09,West Bengal,2020,196912.0,3
19307,17-2051.00,Delhi,1996,76270.50651041667,6
19308,19-3093.00,Manipur,1985,82692.5703125,1
19309,11-9041.00,West Bengal,1995,105591.8828125,2
19310,19-3093.00,empty,2011,90232.43960336539,13
19311,11-9021.00,Telangana,1996,54819.6875,2
19312,15-1299.05,Delhi,2016,94326.4921875,1
19313,53-2022.00,Karnataka,2002,123734.65625,1
19314,17-2112.02,Jharkhand,2011,171370.015625,1
19315,19-2031.00,Maharashtra,2010,50476.72265625,1
19316,17-2199.08,Uttar Pradesh,2021,146460.078125,1
19317,25-9042.00,empty,2011,66470.734375,5
19318,15-2011.00,Telangana,2006,81847.6640625,1
19319,25-1123.00,Punjab,1982,85295.79296875,2
19320,27-2012.04,Gujarat,2013,173602.5,1
19321,17-2199.06,West Bengal,2013,108266.8515625,3
19322,29-1123.00,Tamil Nadu,2017,87056.171875,2
19323,19-3093.00,Rajasthan,1985,35229.59375,1
19324,13-1199.04,Tamil Nadu,2020,131700.283203125,4
19325,19-1011.00,Karnataka,1982,168367.11165364584,6
19326,41-4012.00,Maharashtra,1999,75622.51171875,2
19327,41-9031.00,Telangana,2000,96517.03125,2
19328,21-1093.00,Kerala,2016,56774.78515625,1
19329,17-2071.00,Maharashtra,1987,88039.5625,1
19330,17-1011.00,Gujarat,1997,80678.666015625,2
19331,51-8013.00,Tamil Nadu,1994,64122.41796875,2
19332,11-9021.00,Tamil Nadu,2021,138352.46354166666,3
19333,21-1093.00,Telangana,2016,36708.5625,1
19334,53-4041.00,Bihar,2001,34796.68359375,1
19335,35-1012.00,Gujarat,2011,37419.08984375,1
19336,17-2112.03,Telangana,2022,100685.1328125,1
19337,49-2094.00,Gujarat,2019,49483.498046875,2
19338,17-2199.09,Uttar Pradesh,2009,139388.99609375,2
19339,53-3053.00,Maharashtra,1978,247396.578125,1
19340,53-3053.00,Maharashtra,1986,247396.578125,1
19341,17-2199.09,Delhi,1975,43763.80859375,1
19342,27-3043.05,empty,1994,45907.322916666664,3
19343,43-4051.00,empty,2007,65138.798828125,2
19344,17-2112.03,Karnataka,2004,87906.95833333333,3
19345,25-1123.00,Tamil Nadu,1983,70545.05078125,2
19346,17-2072.00,Maharashtra,1985,154334.96875,2
19347,11-3031.03,Gujarat,1988,138890.34375,1
19348,19-1011.00,empty,1986,49644.030110677086,6
19349,13-1199.06,Telangana,2023,125008.453125,1
19350,53-7065.00,Maharashtra,2015,88177.875,1
19351,11-2021.00,Chandigarh,2016,305591.28125,1
19352,11-3131.00,Karnataka,2012,145334.9375,4
19353,11-3131.00,Karnataka,2022,112834.4546875,5
19354,15-2051.01,Maharashtra,2008,64761.37109375,3
19355,13-1199.04,Maharashtra,2022,101474.796875,1
19356,25-9021.00,empty,2006,80463.6484375,1
19357,41-9022.00,Maharashtra,1993,83568.4921875,2
19358,43-9041.00,Gujarat,2019,47778.546875,2
19359,27-3042.00,Maharashtra,2003,91705.18359375,2
19360,17-2112.00,Karnataka,2002,71079.15234375,2
19361,13-2011.00,Tamil Nadu,1994,71786.88671875,2
19362,25-1123.00,Puducherry,2000,80787.4609375,1
19363,17-2199.09,empty,1979,109301.85546875,2
19364,19-3011.01,Haryana,2005,119752.40625,1
19365,15-1242.00,Tamil Nadu,1989,52755.046875,1
19366,13-2051.00,Delhi,2022,149544.30729166666,6
19367,15-1241.00,Gujarat,2013,120160.828125,3
19368,17-2031.00,Goa,1989,22918.466796875,1
19369,17-2031.00,Goa,1999,55999.2890625,1
19370,13-2011.00,Puducherry,2016,71982.7578125,1
19371,11-2021.00,Tamil Nadu,1980,79193.4765625,1
19372,17-2199.09,Jharkhand,2004,136350.8125,1
19373,25-3031.00,Tamil Nadu,2017,76078.3203125,2
19374,11-2021.00,Jharkhand,1984,27392.6796875,1
19375,13-1111.00,Kerala,2010,120163.4609375,1
19376,11-9199.08,Karnataka,2018,50886.359375,1
19377,11-1011.00,Madhya Pradesh,2005,133640.328125,1
19378,41-9031.00,West Bengal,2008,71593.578125,1
19379,17-2041.00,Telangana,2014,337347.34375,1
19380,17-2112.03,Maharashtra,2012,104865.3796875,5
19381,13-2051.00,Haryana,2012,55408.703125,1
19382,19-3093.00,West Bengal,2015,35707.1328125,1
19383,15-1241.01,Kerala,2020,174354.359375,1
19384,27-3041.00,West Bengal,2012,66652.90625,1
19385,29-1071.00,Tamil Nadu,1994,72549.966796875,2
19386,15-1253.00,Gujarat,2017,104920.49739583333,3
19387,53-1044.00,Telangana,2013,128933.46875,1
19388,13-2051.00,Telangana,2016,175354.515625,2
19389,41-9031.00,Maharashtra,1996,67686.16015625,2
19390,15-1299.04,Gujarat,2012,112033.609375,1
19391,11-9081.00,Maharashtra,1998,77284.1796875,1
19392,41-1012.00,Madhya Pradesh,1991,21779.12890625,1
19393,17-2199.06,West Bengal,2021,138908.21354166666,3
19394,39-4011.00,Maharashtra,1998,81806.0078125,1
19395,17-1011.00,Gujarat,2011,114996.1328125,1
19396,17-3031.00,Tamil Nadu,2020,59857.08984375,1
19397,17-3031.00,empty,1980,57898.26953125,1
19398,15-1253.00,Gujarat,2001,153773.734375,1
19399,27-1012.00,Haryana,2019,139043.3125,1
19400,29-1051.00,Gujarat,2020,108481.8046875,1
19401,15-1252.00,Punjab,2020,107805.6328125,1
19402,27-2022.00,Maharashtra,2012,79942.9921875,1
19403,53-2031.00,Delhi,1982,26560.005859375,1
19404,11-1011.00,Rajasthan,2010,259156.546875,1
19405,15-1251.00,Karnataka,1986,126855.6328125,1
19406,15-1255.01,Madhya Pradesh,2009,199298.125,1
19407,17-2141.00,Karnataka,1970,209994.703125,1
19408,45-2092.00,Tamil Nadu,1996,99784.9921875,1
19409,11-3051.00,Tamil Nadu,2019,154171.890625,1
19410,11-9199.09,Tamil Nadu,1965,8309.763671875,1
19411,11-2021.00,Punjab,1987,114478.140625,1
19412,11-9199.11,West Bengal,2006,83574.796875,1
19413,11-3061.00,Maharashtra,1990,38453.80859375,1
19414,11-3061.00,Maharashtra,1993,38453.80859375,1
19415,25-2032.00,Uttarakhand,1981,94984.796875,1
19416,15-1299.08,Delhi,2022,175178.65625,1
19417,11-3051.03,Haryana,2011,124875.28125,1
19418,19-1011.00,Assam,1998,62208.36328125,1
19419,11-9199.11,Karnataka,2022,115667.671875,1
19420,11-2021.00,Goa,1998,242829.234375,1
19421,11-3051.06,Gujarat,2012,98324.078125,1
19422,15-1299.04,empty,2015,85598.21875,1
19423,21-1012.00,Andhra Pradesh,2022,43197.1640625,1
19424,51-9083.00,Tamil Nadu,2018,53543.59375,1
19425,19-3093.00,Kerala,2010,60595.765625,1
19426,27-3041.00,Karnataka,2011,105852.375,1
19427,51-8013.00,Tamil Nadu,2018,30159.9375,1
19428,11-9199.02,Delhi,1992,115593.34375,1
19429,15-1242.00,Maharashtra,2015,109924.7421875,1
19430,25-1123.00,Rajasthan,1982,102523.3515625,1
19431,11-3071.00,Karnataka,2001,85717.234375,1
19432,15-1299.06,Karnataka,2021,105780.8984375,4
19433,43-6012.00,Gujarat,2004,42101.984375,1
19434,17-2131.00,Haryana,2004,75305.15625,1
19435,15-1299.06,Tamil Nadu,2014,87292.6234375,5
19436,13-2052.00,Tamil Nadu,1988,56443.24609375,1
19437,27-2021.00,Maharashtra,2016,66559.90625,1
19438,17-2112.02,Gujarat,2004,78121.453125,1
19439,25-3031.00,Tamil Nadu,2011,67420.630859375,4
19440,27-2022.00,Punjab,2019,53616.045572916664,3
19441,13-2072.00,Delhi,1994,60787.2890625,1
19442,17-2199.09,Telangana,1987,126023.265625,1
19443,17-2031.00,Delhi,2013,161873.25,2
19444,13-1111.00,Rajasthan,2020,82950.09375,1
19445,11-3071.04,Delhi,2022,95449.8125,1
19446,17-2199.08,Karnataka,2002,122472.7421875,1
19447,11-3051.01,Chandigarh,2017,124272.859375,1
19448,27-3041.00,Punjab,2007,48164.640625,1
19449,19-1021.00,empty,2007,64874.546875,1
19450,19-1021.00,empty,2015,64874.546875,1
19451,17-2199.09,Madhya Pradesh,2020,55752.00390625,1
19452,25-1123.00,Andhra Pradesh,1990,58120.65234375,1
19453,11-9199.09,Haryana,2006,131930.984375,1
19454,17-2072.00,Gujarat,2010,107282.2421875,1
19455,17-2131.00,Maharashtra,2001,88577.58203125,2
19456,15-1231.00,Karnataka,2019,102416.63020833333,3
19457,13-1111.00,West Bengal,2021,126421.8974609375,8
19458,27-2012.05,Madhya Pradesh,1994,98769.21875,1
19459,11-9021.00,Rajasthan,1969,114305.9296875,1
19460,11-3051.01,Telangana,2015,76323.5234375,2
19461,13-2011.00,Chandigarh,2007,67697.2890625,1
19462,11-2021.00,Uttarakhand,2019,157878.625,3
19463,11-9041.00,Assam,2021,165725.25,1
19464,19-1011.00,Telangana,1998,74701.6572265625,16
19465,11-1011.00,Punjab,1985,201339.921875,1
19466,11-2033.00,Tamil Nadu,2020,74525.671875,1
19467,11-1011.00,Karnataka,1996,178625.14739583334,15
19468,13-2051.00,empty,2020,132315.2197265625,8
19469,11-2022.00,empty,2013,140246.42578125,10
19470,15-1211.00,empty,2003,99052.36328125,11
19471,11-3012.00,West Bengal,2017,36101.89453125,1
19472,51-8021.00,empty,2023,73041.875,2
19473,43-6012.00,empty,2003,62720.43359375,1
19474,11-1011.00,West Bengal,2002,178681.7783203125,4
19475,15-1242.00,West Bengal,2020,124322.9765625,1
19476,15-2051.01,empty,2008,81076.427734375,4
19477,17-2031.00,Delhi,1989,45641.68359375,1
19478,13-1111.00,Telangana,2009,94497.62072172618,21
19479,19-2032.00,Maharashtra,1993,75994.421875,1
19480,15-1299.06,Karnataka,2004,84802.13616071429,7
19481,27-2012.05,Karnataka,1992,80721.162109375,10
19482,41-9091.00,West Bengal,2006,95560.2421875,1
19483,29-1071.00,Karnataka,2010,136756.86458333334,3
19484,15-1243.01,Maharashtra,2008,89600.62065972222,9
19485,17-2199.06,Chandigarh,2010,100217.296875,1
19486,13-1081.02,Tamil Nadu,2003,111517.78125,1
19487,17-2031.00,Maharashtra,2001,93563.771875,5
19488,17-2072.01,Karnataka,2015,68927.154296875,2
19489,49-9071.00,Uttar Pradesh,2011,118519.1796875,1
19490,11-3012.00,Telangana,1980,80582.6171875,1
19491,41-1011.00,Karnataka,2016,29150.69140625,1
19492,15-1243.00,empty,1999,108637.375,2
19493,21-1093.00,Uttar Pradesh,1998,34815.2109375,1
19494,51-6031.00,empty,2016,25760.658203125,1
19495,11-1011.00,West Bengal,1981,120433.75,2
19496,41-9022.00,Telangana,2020,69484.4609375,1
19497,11-2011.00,Tamil Nadu,1996,103776.5078125,1
19498,25-1123.00,Haryana,1989,128866.99479166667,3
19499,25-1123.00,Haryana,2011,112296.68125,5
19500,11-3121.00,Karnataka,2003,99125.0078125,1
19501,11-9021.00,Telangana,1997,56696.64453125,1
19502,15-1251.00,Delhi,1986,60198.642578125,2
19503,15-1251.00,Delhi,1996,92668.52604166667,6
19504,13-1082.00,Delhi,2010,94640.9453125,9
19505,15-1241.00,Tamil Nadu,2008,102587.67421875,10
19506,27-2012.05,Uttar Pradesh,2022,109373.25,1
19507,27-2012.00,Delhi,2013,110498.0859375,2
19508,41-9022.00,empty,1993,140467.796875,3
19509,17-2072.00,Karnataka,1990,73677.97045898438,4
19510,17-2051.00,West Bengal,2012,88395.6484375,2
19511,13-1081.02,Gujarat,2009,51296.83203125,1
19512,29-1123.00,Tamil Nadu,1995,44317.482421875,2
19513,27-1011.00,Maharashtra,2003,77810.0078125,1
19514,17-2072.00,Uttar Pradesh,2015,100855.28125,1
19515,15-1232.00,Punjab,1999,125053.6328125,1
19516,11-3051.03,Gujarat,1999,78578.9453125,1
19517,15-1299.07,Gujarat,2006,103272.1640625,1
19518,19-1021.00,Madhya Pradesh,2011,91156.046875,1
19519,29-1071.00,Rajasthan,2007,130809.44010416667,3
19520,15-2051.01,Andhra Pradesh,2006,69579.9140625,1
19521,19-4061.00,empty,1996,58963.36328125,1
19522,19-4061.00,empty,2002,76551.826171875,2
19523,11-2033.00,Gujarat,2013,209796.796875,1
19524,25-2032.00,Uttar Pradesh,2000,153107.546875,1
19525,25-3031.00,Karnataka,2017,36698.4501953125,2
19526,43-3061.00,West Bengal,1996,37994.1484375,1
19527,17-2072.00,Tamil Nadu,2015,133253.3125,2
19528,11-2021.00,Gujarat,1992,40618.30859375,1
19529,51-9061.00,Uttar Pradesh,2009,33853.23828125,1
19530,25-9042.00,Uttar Pradesh,2000,76267.125,1
19531,27-2012.00,Haryana,2017,133236.234375,1
19532,35-2013.00,Uttarakhand,2000,39930.42578125,1
19533,27-2012.05,Telangana,2010,63172.01171875,1
19534,27-3043.05,empty,1991,47460.493489583336,3
19535,17-1011.00,Karnataka,2000,100351.033203125,4
19536,11-3051.02,Tamil Nadu,2000,66927.4453125,1
19537,25-2032.00,Maharashtra,2009,54767.603515625,4
19538,13-2072.00,Gujarat,2013,31941.13671875,1
19539,15-1251.00,West Bengal,2021,127003.5546875,2
19540,15-1252.00,Delhi,1981,9239.1533203125,1
